SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_risk_score,actual_churn
0,1,1,7,1,0,20.25,144.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.02,0
0,1,1,72,1,0,24.1,1734.65,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0
0,0,0,44,1,1,88.15,3973.2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.21,0
1,1,0,38,1,1,74.95,2869.85,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,1
0,0,0,4,1,1,55.9,238.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2,0
0,0,0,2,1,0,53.45,119.5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.44,0
0,1,0,70,0,1,49.85,3370.2,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0.02,0
0,0,0,33,1,1,90.65,2989.6,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.49,0
0,0,0,1,0,1,24.9,24.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.73,0
0,0,0,39,0,0,35.55,1309.15,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.09,0
1,0,0,55,1,1,116.5,6382.55,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.27,0
0,1,1,52,1,1,68.75,3482.85,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0.03,0
0,1,1,30,0,0,51.2,1561.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0.12,1
1,1,0,60,1,1,99.0,6017.9,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.27,0
0,1,1,50,1,0,54.9,2614.1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.05,0
0,0,0,32,1,1,109.55,3608.0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.35,0
0,1,0,51,1,1,106.8,5498.8,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.27,0
0,0,0,1,1,1,74.3,74.3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.59,0
0,1,1,69,1,1,25.6,1673.4,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,1,42,1,1,94.2,4186.3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.43,1
0,1,0,14,0,0,46.35,667.7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.39,1
0,0,1,52,1,0,25.6,1334.5,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.04,0
0,1,0,62,1,1,107.6,6912.7,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.38,0
0,1,1,72,1,0,19.55,1463.45,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,0,0,32,1,1,96.2,3183.4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.31,1
1,0,0,1,1,1,69.65,69.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,1
1,1,0,72,1,0,78.5,5602.25,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04,0
1,0,0,1,1,0,45.1,45.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.44,1
0,0,0,1,1,1,25.75,25.75,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.24,0
0,0,0,5,1,0,104.1,541.9,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0.35,1
0,0,0,63,1,1,104.75,6536.5,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.11,0
0,1,1,67,1,0,81.35,5398.6,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.01,0
0,1,1,40,1,1,96.35,3915.4,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.34,0
0,0,0,65,1,0,93.55,6069.25,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.32,0
0,1,1,16,1,0,19.7,301.55,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
1,0,0,46,1,1,69.1,3255.35,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0.1,0
0,0,0,11,0,1,35.65,425.1,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.27,0
0,1,0,49,1,0,99.4,5025.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.42,0
0,1,0,68,0,1,54.4,3723.65,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.18,0
0,0,0,10,1,1,19.3,185.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.07,0
1,0,0,2,1,1,83.8,163.7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.84,0
0,1,0,5,1,1,68.95,351.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.53,0
0,0,1,53,1,0,62.85,3419.5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.08,0
1,1,0,54,1,1,110.45,6077.75,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.13,0
0,0,0,4,1,1,45.3,196.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.54,1
1,0,0,15,1,0,75.65,1146.65,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.42,1
0,0,0,10,1,1,19.85,193.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14,0
0,0,0,3,1,1,55.3,196.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.24,1
0,1,0,71,1,0,24.75,1836.9,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,0,8,1,1,54.75,445.85,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2,0
1,0,0,1,1,1,94.0,94.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.98,1
0,1,1,64,1,0,110.3,6997.3,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.04,0
0,0,0,57,1,0,18.8,1094.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.04,0
1,1,0,1,1,1,100.8,100.8,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.94,1
1,1,0,20,1,1,60.0,1259.35,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23,0
1,0,0,26,1,1,66.05,1652.4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.2,0
1,0,0,2,1,1,79.75,159.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.86,1
0,1,1,32,1,0,94.8,3131.55,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,0.17,0
0,0,0,5,1,0,25.45,134.75,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14,0
0,0,0,70,1,1,111.15,7737.55,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0.17,0
0,0,0,31,1,1,55.25,1715.65,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.06,1
0,0,0,7,1,1,59.5,415.95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.17,1
0,0,0,1,0,0,25.35,25.35,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3,0
1,0,0,20,1,1,98.55,1842.8,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.82,1
0,0,0,35,1,0,61.2,2021.2,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0.05,0
0,0,0,6,1,0,60.9,414.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.21,0
0,1,1,72,1,0,74.55,5430.65,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0.02,0
0,0,0,13,1,0,19.65,244.8,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.07,0
1,0,0,4,1,0,48.75,179.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.63,0
0,1,1,63,1,1,19.15,1177.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01,0
0,1,0,69,1,1,84.7,5878.9,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0,0
0,0,0,3,0,0,34.25,139.35,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.16,1
1,1,0,71,1,1,80.7,5676.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.09,0
0,1,0,15,1,1,19.45,340.85,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.13,0
0,1,1,30,1,0,19.7,599.25,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01,0
0,0,0,23,1,0,83.2,2032.3,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.22,0
1,1,0,9,1,0,19.85,183.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.11,0
0,0,0,35,1,1,19.15,638.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.01,0
0,1,1,6,1,0,54.85,355.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4,0
0,0,0,1,1,1,75.05,75.05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.73,1
0,1,1,72,1,0,25.1,1857.85,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,1,45,1,1,84.35,3858.05,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0,0
0,1,1,7,1,1,89.75,608.8,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.48,1
0,0,0,70,0,0,48.4,3442.8,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0.02,0
0,1,0,53,1,0,19.9,1110.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.01,0
0,0,0,4,1,0,51.75,201.1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.52,1
0,1,0,72,1,1,92.4,6786.1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.0,0
0,1,1,72,0,0,45.25,3139.8,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.0,0
1,1,0,17,1,1,94.8,1563.9,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.55,0
0,0,0,7,1,1,69.85,515.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39,0
0,0,1,11,1,0,20.1,221.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.01,1
0,0,0,2,1,0,74.9,147.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.83,1
0,0,0,72,1,1,109.9,7624.2,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.1,0
0,0,1,11,1,1,78.0,851.8,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.57,0
1,0,0,5,1,1,91.4,449.75,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5,1
1,1,0,4,1,0,74.95,308.7,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.49,1
0,1,0,30,1,1,50.0,1474.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.08,0
0,1,1,11,1,0,20.9,202.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.02,0
0,1,0,17,0,1,49.8,836.35,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.44,0
1,0,0,34,0,1,56.25,1765.95,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.36,0
1,0,0,2,0,1,30.4,78.65,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.81,1
0,0,1,55,1,0,19.1,1001.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.08,0
1,0,0,5,1,0,59.9,287.85,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.37,0
0,1,1,11,1,1,20.0,196.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.15,0
0,0,1,1,1,1,79.6,79.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.85,1
0,1,0,70,1,0,19.45,1303.5,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
1,0,0,2,1,1,74.85,156.4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.61,1
0,0,0,7,1,1,73.85,511.25,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.56,1
0,0,0,35,1,1,20.2,684.4,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.01,0
0,0,0,58,1,1,71.1,4299.2,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0.02,0
0,1,1,72,1,1,109.2,7711.45,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.19,0
0,1,1,68,1,0,62.65,4375.8,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.0,0
0,0,0,26,1,0,59.45,1507.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.07,0
0,0,0,12,1,1,45.05,523.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,0
0,1,1,25,1,0,60.35,1404.65,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4,0
1,1,1,72,1,1,114.95,8196.4,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0
0,0,1,70,1,1,114.6,7882.5,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.22,0
1,0,1,1,1,1,50.15,50.15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.72,1
0,0,0,26,1,1,86.65,2208.75,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.36,0
0,1,1,2,1,0,65.7,134.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.41,1
0,1,1,28,1,0,19.9,543.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0,0
0,1,1,6,1,0,19.85,119.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.04,0
0,1,1,58,0,0,59.75,3624.35,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.0,0
1,1,0,29,0,1,45.0,1228.65,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.44,0
0,0,0,16,1,1,71.4,1212.1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.33,0
1,1,0,43,1,1,101.0,4388.4,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.76,1
0,1,0,52,1,1,75.4,3865.45,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0.11,0
0,1,1,72,1,1,118.75,8672.45,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.1,0
0,1,1,71,1,0,19.45,1378.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,1,0,65,1,1,20.4,1414.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.03,0
0,0,0,49,1,1,84.5,3906.7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.59,0
0,0,0,52,1,1,83.8,4331.4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.18,0
0,0,0,2,1,0,20.35,33.2,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.065,1
0,1,1,71,1,0,109.3,7782.85,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.05,0
0,0,0,54,1,0,89.4,4869.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.24,0
0,1,1,15,1,0,76.5,1155.6,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.18,0
0,0,0,9,0,1,24.6,190.1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.43,0
1,1,0,50,1,1,105.05,5163.3,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0.19,0
0,1,1,19,1,1,83.65,1465.75,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.53,1
1,1,0,70,1,1,104.45,7349.35,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.03,0
1,1,0,72,1,1,106.85,7677.4,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.18,0
1,1,0,52,1,1,105.1,5376.4,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.41,0
0,1,1,15,1,0,46.3,639.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.28,0
0,1,1,72,1,1,76.8,5468.45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.04,0
1,0,0,3,1,1,81.35,233.7,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9,1
0,0,0,58,1,0,99.15,5720.95,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.19,0
0,0,0,1,1,1,20.35,20.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.64,0
0,1,0,35,1,1,89.85,3161.2,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.2,0
0,1,1,50,1,1,84.4,4116.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.23,1
0,1,0,41,1,1,19.75,899.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.03,0
0,1,1,72,1,0,64.45,4720.0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.04,0
0,0,0,30,1,1,68.95,2038.7,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.09,0
0,1,1,2,0,1,24.4,36.55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.46,1
0,0,0,15,0,1,29.7,438.25,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.52,1
0,1,1,37,1,1,58.75,2203.1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.09,0
0,1,1,72,1,1,75.4,5480.25,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0.04,0
0,1,1,72,1,0,25.0,1738.9,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0
0,1,0,70,1,0,114.3,8244.3,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.05,0
0,0,0,1,1,0,19.65,19.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.0,1
0,1,0,23,1,0,84.25,1968.1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4,0
0,0,0,8,1,1,74.6,548.9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.44,0
0,0,0,2,1,1,46.0,84.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.56,1
0,1,1,26,0,0,38.85,1025.15,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.24,0
0,0,1,52,1,0,19.65,928.4,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.01,0
0,1,1,23,0,0,34.6,813.45,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.08,0
0,0,0,15,1,1,99.1,1426.4,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.56,1
0,1,0,40,1,1,50.15,2058.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.14,0
0,0,0,27,1,0,59.45,1611.65,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.05,0
0,1,0,37,1,0,19.5,805.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.17,0
0,0,0,45,1,0,112.2,5031.85,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.2,0
0,1,0,5,1,0,69.95,330.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,1
0,1,0,71,1,0,23.85,1672.1,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0
0,0,0,4,1,0,54.3,195.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.42,1
0,1,1,38,1,1,20.2,746.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.04,0
0,0,1,3,1,0,55.9,157.55,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.47,0
0,0,0,17,1,0,19.15,343.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.03,0
0,1,1,70,1,1,90.15,6237.05,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0
0,0,0,1,1,1,44.9,44.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3,0
0,1,1,71,1,0,100.5,7030.65,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0.08,0
0,0,0,37,1,1,91.15,3369.25,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.53,0
0,1,0,64,1,1,70.15,4480.7,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0.2,0
1,1,0,37,1,0,90.0,3371.75,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.35,0
0,1,1,65,1,0,108.65,6937.95,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.08,1
0,0,1,23,1,1,49.45,1119.35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.21,0
0,1,0,22,1,1,79.2,1742.75,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.21,1
1,1,0,26,1,0,60.7,1597.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,0.08,0
0,0,0,25,1,1,79.85,2015.35,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3,1
0,1,0,60,1,1,97.2,5611.75,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0.15,0
0,0,0,1,1,1,95.6,95.6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.71,1
0,1,0,71,1,0,89.3,6388.65,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0
1,0,0,27,1,1,85.25,2287.25,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.59,1
0,0,0,3,1,1,89.45,240.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.65,1
0,1,1,58,1,1,94.7,5430.35,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.05,0
